recipe_ingredient_id,ingredient_id,recipe_id,quantity
1371,226,120,10g
1372,13,120,10g
1373,23,120,5g
1374,12,120,5g
1375,92,120,15g
1376,282,121,60g
1377,179,121,20g
1378,88,121,15g
1379,18,121,50g
1380,149,121,70g
1381,369,121,15g
1382,253,121,100ml
1383,370,121,0.5g
1384,129,121,30g
1385,294,122,200g
1386,371,122,100g
1387,117,122,25g
1388,18,122,60g
1389,98,122,15g
1390,103,122,15g
1391,11,122,10g
1392,226,122,15g
1393,92,122,15g
1394,12,122,15g
1395,320,122,15g
1396,13,122,20g
1397,363,123,200g
1398,33,123,60g
1399,38,123,60g
1400,18,123,15g
1401,35,123,30g
1402,372,123,25g
1403,15,123,15g
1404,92,123,15g
1405,64,123,1g
1406,117,123,25g
1407,12,123,15g
1408,1,124,100g
1409,267,124,50g
1410,241,124,1g
1411,148,124,20g
1412,149,124,20g
1413,88,124,20g
1414,179,124,10g
1415,4,124,20g
1416,373,124,20g
1417,47,124,5g
1418,5,124,10g
1419,87,124,5g
1420,84,124,10g
1421,315,124,20g
1422,374,124,20g
1423,142,124,10g
1424,134,125,150g
1425,54,125,0.5g
1426,18,125,20g
1427,11,125,10g
1428,333,125,20g
1429,12,125,5g
1430,155,125,20g
1431,103,125,10g
1432,163,125,30g
1433,191,126,100g
1434,315,126,100g
1435,373,126,30g
1436,179,126,20g
1437,270,126,20g
1438,84,126,5g
1439,29,127,100g
1440,54,127,0.3g
1441,93,127,0.02g
1442,3,127,50g
1443,257,127,50g
1444,254,127,200g
1445,5,127,10g
1446,47,127,10g
1447,375,127,100g
1448,376,127,100g
1449,179,127,20g
1450,185,128,100g
1451,192,128,100g
1452,95,128,10g
1453,51,128,10g
1454,179,128,10g
1455,47,128,10g
1456,5,128,10g
1457,172,128,10g
1458,18,128,20g
1459,12,128,10g
1460,103,128,10g
1461,63,128,10g
1462,92,128,20g
1463,267,129,100g
1464,169,129,5g
1465,18,129,20g
1466,54,129,0.5g
1467,24,129,30g
1468,149,129,30g
1469,46,129,30g
1470,258,129,30g
1471,111,129,20g
1472,13,129,10g
1473,5,129,20g
1474,61,129,10g
1475,93,129,0.02g
1476,47,129,20g
1477,12,129,10g
1478,292,129,20g
1479,267,130,100g
1480,287,130,0.5g
1481,93,130,0.3g
1482,111,130,10g
1483,109,130,80g
1484,19,130,30g
1485,199,130,10g
1486,69,130,20g
1487,46,130,20g
1488,18,130,20g
1489,62,130,20g
1490,63,130,10g
1491,61,130,10g
1492,5,130,5g
1493,373,130,20g
1494,122,130,20g
1495,253,130,10g
1496,146,131,70g
1497,92,131,10g
1498,12,131,10g
1499,5,131,10g
1500,24,131,20g
1501,45,131,20g
1502,26,131,20g
1503,188,131,20g
1504,141,131,5g
1505,126,131,50g
1506,54,131,0.5g
1507,18,131,20g
1508,142,131,20g
1509,47,131,20g
1510,54,131,0.5g
1511,149,131,30g
1512,5,131,10g
1513,12,131,10g
1514,377,131,100g
1515,378,132,150g
1516,119,132,10g
1517,253,132,10g
1518,258,132,10g
1519,126,132,10g
1520,233,132,10g
1521,3,132,50g
1522,379,132,20g
1523,5,132,10g
1524,47,132,10g
1525,51,132,30g
1526,114,132,20g
1527,258,132,10g
1528,199,132,10g
1529,204,132,20g
1530,101,133,100g
1531,119,133,5g
1532,253,133,10g
1533,65,133,50g
1534,18,133,20g
1535,199,133,10g
1536,181,133,20g
1537,11,133,10g
1538,15,133,5g
1539,84,133,10g
1540,23,133,5g
1541,12,133,20g
1542,92,133,30g
1543,64,133,0.1g
1544,5,133,10g
1545,46,133,20g
1546,13,133,20g
1547,223,133,20g
1548,111,133,5g
1549,192,134,120g
1550,126,134,10g
1551,47,134,10g
1552,117,134,30g
1553,103,134,10g
1554,232,134,20g
1555,33,134,20g
1556,286,134,5g
1557,5,134,20g
1558,47,134,10g
1559,54,134,0.5g
1560,51,134,30g
1561,12,134,20g
1562,131,134,40g
1563,180,135,150g
1564,253,135,10g
1565,233,135,20g
1566,254,135,200g
1567,4,135,20g
1568,109,135,20g
1569,380,135,50g
1570,109,135,20g
1571,381,135,50g
1572,239,136,100g
1573,253,136,20g
1574,54,136,0.5g
1575,93,136,0.05g
1576,382,136,20g
1577,144,136,50g
1578,18,136,30g
1579,149,136,30g
1580,59,136,20g
1581,30,136,20g
1582,199,136,5g
1583,95,136,10g
1584,47,136,10g
1585,172,136,10g
1586,54,136,0.5g
1587,21,136,20g
1588,197,136,10g
1589,13,136,10g
1590,5,136,20g
1591,46,136,20g
1592,383,137,120g
1593,54,137,0.3g
1594,258,137,50g
1595,254,137,300g
1596,384,137,20g
1597,5,137,20g
1598,24,137,20g
1599,46,137,20g
1600,361,137,20g
1601,22,137,10g
1602,3,137,30g
1603,258,137,10g
1604,122,137,20g
1605,263,137,20g
1606,92,137,30g
1607,282,138,150g
1608,18,138,50g
1609,88,138,100g
1610,149,138,50g
1611,46,138,30g
1612,12,138,20g
1613,70,138,30g
1614,172,138,1/4개
1615,54,138,0.3g
1616,64,138,0.01g
1617,4,138,20g
1618,385,138,50g
1619,6,138,20g
1620,386,139,200g
1621,134,139,1/3개
1622,46,139,20g
1623,18,139,30g
1624,59,139,1/2개
1625,12,139,10g
1626,292,139,1장
1627,92,139,20g
1628,144,139,150g
1629,64,139,0.01g
1630,111,139,10g
1631,282,140,100g
1632,144,140,150g
1633,46,140,20g
1634,30,140,3장
1635,157,140,10g
1636,387,140,10g
1637,168,140,5g
1638,47,140,10g
1639,5,140,20g
1640,54,140,0.2g
1641,212,141,200g
1642,388,141,10g
1643,295,141,10g
1644,147,141,5알
1645,389,141,20g
1646,129,141,30g
1647,63,141,50g
1648,173,141,50g
1649,84,141,10알
1650,146,142,120g
1651,3,142,1개
1652,153,142,100g
1653,47,142,10g
1654,117,142,50g
1655,212,142,50g
1656,103,142,1개
1657,54,142,0.3g
1658,64,142,0.01g
1659,241,142,5알
1660,92,142,20g
1661,5,142,20g
1662,144,143,100g
1663,170,143,1개
1664,46,143,20g
1665,18,143,30g
1666,135,143,3개
1667,58,143,200g
1668,142,143,10g
1669,54,143,0.2g
1670,64,143,0.01g
1671,6,143,10g
1672,1,144,100g
1673,16,144,20g
1674,87,144,20g
1675,149,144,50g
1676,141,144,10g
1677,390,144,20g
1678,5,144,20g
1679,47,144,10g
1680,114,144,30g
1681,58,144,30g
1682,153,145,2개
1683,47,145,10g
1684,18,145,50g
1685,149,145,50g
1686,45,145,20g
1687,24,145,50g
1688,12,145,30g
1689,157,145,20g
1690,11,145,20g
1691,54,145,0.3g
1692,5,145,20g
1693,32,146,150g
1694,19,146,50g
1695,18,146,30g
1696,46,146,20g
1697,95,146,10g
1698,38,146,50g
1699,54,146,0.3g
1700,111,146,20g
1701,391,147,1개
1702,186,147,50g
1703,392,147,20g
1704,88,147,50g
1705,393,147,20g
1706,394,147,20g
1707,142,147,20g
1708,146,148,120g
1709,93,148,0.01g
1710,149,148,50g
1711,395,148,100g
1712,199,148,3장
1713,344,148,50g
1714,272,148,3개
1715,18,148,50g
1716,63,148,20g
1717,172,148,1/4개
1718,47,148,10g
1719,54,148,0.2g
1720,142,148,3g
1721,187,149,100g
1722,29,149,3마리
1723,88,149,50g
1724,18,149,30g
1725,12,149,20g
1726,236,149,20g
1727,246,149,100g
1728,3,149,1개
1729,179,149,10g
1730,54,149,0.2g
1731,172,149,1/4개
1732,261,149,20g
1733,153,150,120g
1734,150,150,1뿌리
1735,117,150,30g
1736,147,150,2알
1737,159,150,50g
1738,54,150,0.2g
1739,64,150,0.01g
1740,146,151,150g
1741,15,151,5g
1742,396,151,100g
1743,314,151,1/2개
1744,131,151,1/4개
1745,12,151,20g
1746,3,151,1개
1747,172,151,1/8개
1748,397,151,20g
1749,5,151,20g
1750,54,151,0.3g
1751,153,152,1마리
1752,150,152,1뿌리
1753,159,152,50g
1754,147,152,10알
1755,12,152,30g
1756,11,152,30g
1757,18,152,30g
1758,241,152,10알
1759,92,152,10g
1760,398,153,3마리
1761,144,153,90g
1762,46,153,20g
1763,199,153,2장
1764,18,153,30g
1765,90,153,50g
1766,147,153,2알
1767,98,153,1개
1768,95,153,10g
1769,12,153,10g
1770,119,153,5g
1771,111,153,5g
1772,92,153,5g
1773,146,154,100g
1774,101,154,100g
1775,30,154,2개
1776,374,154,100g
1777,251,154,20g
1778,38,154,60g
1779,199,154,3장
1780,134,154,1/3개
1781,12,154,20g
1782,78,154,100g
1783,5,154,20g
1784,54,154,0.2g
1785,92,154,20g
1786,144,155,80g
1787,399,155,10g
1788,153,155,100g
1789,147,155,10g
1790,400,155,20g
1791,46,155,10g
1792,304,155,15g
1793,18,155,20g
1794,264,155,3g
1795,144,156,100g
1796,224,156,30g
1797,38,156,30g
1798,191,156,15g
1799,18,156,15g
1800,251,156,15g
1801,134,156,15g
1802,366,156,15g
1803,12,156,3g
1804,7,156,5g
1805,177,156,10g
1806,117,156,5g
1807,190,156,2g
1808,48,156,10g
1809,333,156,8g
1810,46,156,15g
1811,401,156,30g
1812,40,156,2g
1813,199,156,5g
1814,144,157,100g
1815,272,157,5g
1816,59,157,10g
1817,3,157,40g
1818,402,157,20g
1819,192,157,15g
1820,366,157,10g
1821,117,157,5g
1822,403,157,20g
1823,33,157,20g
1824,38,158,20g
1825,18,158,10g
1826,46,158,10g
1827,232,158,5g
1828,180,158,20g
1829,72,158,10g
1830,17,158,20g
1831,320,158,15g
1832,404,158,20g
1833,405,158,3g
1834,233,158,15g
1835,246,158,200g
1836,64,158,0.1g
1837,224,159,100g
1838,406,159,30g
1839,407,159,5g
1840,3,159,50g
1841,16,159,2g
1842,47,159,2g
1843,15,159,4g
1844,5,159,2g
1845,2,160,10g
1846,184,160,15g
1847,93,160,1g
1848,15,160,7g
1849,126,160,30g
1850,344,160,10g
1851,19,160,10g
1852,330,160,7g
1853,209,160,7g
1854,47,160,10g
1855,5,160,15g
1856,408,160,200g
1857,12,160,4g
1858,274,160,10g
1859,409,161,80g
1860,58,161,20g
1861,148,161,10g
1862,59,161,5g
1863,65,161,15g
1864,410,161,15g
1865,18,161,10g
1866,411,161,20g
1867,218,161,20g
1868,246,161,150g
1869,311,161,10g
1870,15,161,20g
1871,92,161,5g
1872,114,161,12g
1873,63,161,5g
1874,16,161,2g
1875,46,161,15g
1876,61,161,5g
1877,64,161,3g
1878,412,162,10g
1879,199,162,6g
1880,413,162,6g
1881,15,162,3g
1882,48,162,4g
1883,117,162,3g
1884,48,162,4g
1885,246,162,100g
1886,16,162,3g
1887,18,162,14g
1888,46,162,14g
1889,22,162,150g
1890,34,162,14g
1891,12,162,4g
1892,330,162,4g
1893,36,162,76g
1894,396,162,8g
1895,134,162,14g
1896,35,162,4g
1897,13,162,4g
1898,15,162,10g
1899,414,162,14g
1900,144,163,200g
1901,415,163,30g
1902,416,163,5g
1903,387,163,20g
1904,16,163,3g
1905,417,163,20g
1906,3,163,60g
1907,114,163,20g
1908,22,163,5g
1909,418,163,15g
1910,5,163,3g
1911,18,163,20g
1912,15,163,5g
1913,133,164,60g
1914,399,164,30g
1915,3,164,80g
1916,410,164,15g
1917,65,164,15g
1918,419,164,25g
1919,416,164,2g
1920,349,164,3g
1921,48,164,5g
1922,26,164,8g
1923,169,164,2g
1924,63,164,5g
1925,182,164,5g
1926,46,164,15g
1927,88,164,50g
1928,47,164,3g
1929,64,164,3g
1930,149,165,15g
1931,344,165,15g
1932,3,165,30g
1933,416,165,2g
1934,246,165,150g
1935,419,165,12g
1936,114,165,2.5g
1937,5,165,0.5g
1938,311,165,10g
1939,92,165,5g
1940,46,166,30g
1941,232,166,30g
1942,18,166,30g
1943,246,166,100g
1944,114,166,20g
1945,47,166,10g
1946,420,166,15g
1947,261,166,60g
1948,321,166,50g
1949,61,166,15g
1950,92,166,10g
1951,12,166,10g
1952,63,166,10g
1953,16,166,5g
1954,421,166,1캔=130g
1955,48,166,20g
1956,47,166,10g
1957,3,166,40g
1958,187,167,130g
1959,149,167,30g
1960,46,167,20g
1961,232,167,30g
1962,246,167,200g
1963,184,167,60g
1964,3,167,50g
1965,416,167,2g
1966,199,167,20g
1967,59,167,30g
1968,138,167,3g
1969,346,167,15g
1970,15,167,15g
1971,180,168,40g
1972,109,168,10g
1973,290,168,30g
1974,90,168,30g
1975,3,168,20g
1976,141,168,5g
1977,12,168,5g
1978,64,168,0.1g
1979,54,168,0.1g
1980,15,168,1g
1981,144,168,80g
1982,92,168,4g
1983,34,168,3g
1984,422,169,200g
1985,191,169,150g
1986,65,169,150g
1987,423,169,400g
1988,185,169,50g
1989,23,169,3g
1990,15,169,15g
1991,146,170,150g
1992,101,170,150g
1993,46,170,25g
1994,59,170,20g
1995,18,170,25g
1996,236,170,10g
1997,11,170,10g
1998,12,170,10g
1999,15,170,15g
2000,23,170,5g
2001,219,170,1g
2002,5,170,15g
2003,64,170,1g
2004,203,170,30g
2005,127,170,30g
2006,80,171,100g
2007,424,171,400g
2008,183,171,15g
2009,118,171,20g
2010,98,171,20g
2011,103,171,15g
2012,12,171,10g
2013,96,171,200g
2014,370,171,1g
2015,101,172,250g
2016,34,172,10g
2017,64,172,2g
2018,188,172,10g
2019,46,172,20g
2020,115,172,30g
2021,43,172,20g
2022,90,172,25g
2023,35,172,20g
2024,22,172,300g
2025,12,172,5g
2026,425,172,5g
2027,47,172,15g
2028,426,172,5g
2029,11,172,5g
2030,221,172,15g
2031,427,172,15g
2032,134,172,25g
2033,144,173,150g
2034,210,173,100g
2035,184,173,25g
2036,22,173,300g
2037,15,173,15g
2038,64,173,1g
2039,12,173,15g
2040,18,173,25g
2041,24,173,25g
2042,46,173,25g
2043,428,173,25g
2044,203,173,25g
2045,199,173,10g
2046,18,173,20g
2047,95,173,15g
2048,12,173,15g
2049,36,173,50g
2050,134,173,25g
2051,429,174,50g
2052,430,174,100g
2053,24,174,20g
2054,182,174,15g
2055,18,174,30g
2056,46,174,25g
2057,23,174,2g
2058,35,174,30g
2059,361,174,30g
2060,333,174,30g
2061,431,175,200g
2062,432,175,10g
2063,38,175,20g
2064,18,175,25g
2065,98,175,15g
2066,147,175,4g
2067,46,175,20g
2068,52,175,25g
2069,92,175,30g
2070,12,175,5g
2071,11,175,5g
2072,226,175,15g
2073,64,175,1g
2074,223,175,15g
2075,23,175,1g
2076,103,175,15g
2077,15,175,3g
2078,144,176,100g
2079,433,176,10g
2080,181,176,20g
2081,15,176,15g
2082,34,176,15g
2083,98,176,5g
2084,103,176,5g
2085,12,176,2g
2086,15,176,15g
2087,23,176,2g
2088,36,176,50g
2089,11,176,2g
2090,170,177,100g
2091,46,177,15g
2092,434,177,10g
2093,87,177,3g
2094,15,177,15g
2095,183,177,15g
2096,235,177,2g
2097,159,177,50g
2098,192,178,200g
2099,33,178,30g
2100,18,178,50g
2101,11,178,20g
2102,117,178,20g
2103,148,178,25g
2104,98,178,25g
2105,35,178,20g
2106,12,178,10g
2107,235,178,1g
2108,184,179,150g
2109,435,179,20g
2110,103,179,15g
2111,18,179,60g
2112,141,179,2g
2113,436,179,25g
2114,357,179,15g
2115,437,179,15g
2116,364,179,10g
2117,438,179,2g
2118,203,179,30g
2119,240,179,15g
2120,439,180,25g
2121,440,180,25g
2122,3,180,55g
2123,32,180,30g
2124,12,180,10g
2125,11,180,10g
2126,18,180,15g
2127,357,180,15g
2128,235,180,1g
2129,54,180,2g
2130,231,180,150g
2131,180,180,70g
2132,366,181,20g
2133,251,181,20g
2134,38,181,20g
2135,98,181,10g
2136,18,181,10g
2137,46,181,10g
2138,24,181,70g
2139,23,181,1g
2140,357,181,15g
2141,15,181,5g
2142,240,181,15g
2143,219,181,2g
2144,144,181,100g
2145,148,182,250g
2146,159,182,100g
2147,362,182,40g
2148,147,182,18g
2149,441,182,10g
2150,15,182,10g
2151,288,182,5g
2152,357,182,15g
2153,442,183,200g
2154,38,183,70g
2155,7,183,25g
2156,46,183,30g
2157,443,183,30g
2158,370,183,0.5g
2159,64,183,2g
2160,5,183,10g
2161,61,183,5g
2162,18,183,15g
2163,444,183,50g
2164,445,183,5g
2165,345,183,200cc
2166,446,184,100g
2167,88,184,20g
2168,218,184,20g
2169,51,184,30g
2170,223,184,20g
2171,3,184,60g
2172,46,184,20g
2173,24,184,20g
2174,54,184,0.3g
2175,38,184,30g
2176,18,184,20g
2177,160,185,100g
2178,126,185,30g
2179,212,185,10g
2180,258,185,10g
2181,3,185,50g
2182,254,185,200g
2183,18,185,30g
2184,46,185,30g
2185,24,185,30g
2186,92,185,20g
2187,5,185,20g
2188,47,185,10g
2189,22,185,10g
2190,447,185,각 10g
2191,258,185,10g
2192,344,185,30g
2193,149,185,30g
2194,106,186,100g
2195,448,186,5개
2196,126,186,30g
2197,3,186,50g
2198,254,186,200g
2199,149,186,30g
2200,246,186,50g
2201,3,186,10g
2202,54,186,0.3g
2203,261,186,30g
2204,38,186,50g
2205,449,187,100g
2206,54,187,0.3g
2207,93,187,0.03g
2208,169,187,0.5g
2209,18,187,20g
2210,65,187,20g
2211,149,187,20g
2212,5,187,10g
2213,12,187,20g
2214,26,187,20g
2215,134,187,20g
2216,88,187,20g
2217,167,187,20g
2218,450,188,50g
2219,46,188,20g
2220,3,188,30g
2221,7,188,20g
2222,101,188,50g
2223,12,188,10g
2224,11,188,10g
2225,304,188,10g
2226,5,188,10g
2227,23,188,5g
2228,15,188,5g
2229,191,188,30g
2230,36,188,20g
2231,88,188,20g
2232,280,188,20g
2233,54,188,0.5g
2234,18,188,20g
2235,93,188,0.02g
2236,92,188,20g
2237,126,189,100g
2238,451,189,10g
2239,452,189,10g
2240,22,189,40g
2241,111,189,3g
2242,54,189,0.5g
2243,135,189,30g
2244,59,189,20g
2245,36,189,20g
2246,54,189,0.5g
2247,29,189,20g
2248,12,189,10g
2249,4,189,20g
2250,453,189,10g
2251,30,189,30g
2252,18,189,20g
2253,58,189,200g
2254,146,190,70g
2255,101,190,50g
2256,212,190,10g
2257,246,190,30g
2258,93,190,0.02g
2259,304,190,10g
2260,92,190,10g
2261,111,190,20g
2262,59,190,20g
2263,7,190,20g
2264,18,190,20g
2265,12,190,10g
2266,454,190,10g
2267,223,190,20g
2268,92,190,20g
2269,46,190,20g
2270,4,190,10g
2271,144,191,100g
2272,15,191,5g
2273,341,191,50g
2274,18,191,20g
2275,46,191,20g
2276,155,191,15g
2277,40,191,10g
2278,30,191,20g
2279,155,191,15g
2280,455,192,120g
2281,253,192,10g
2282,54,192,0.3g
2283,93,192,0.02g
2284,126,192,20g
2285,3,192,50g
2286,261,192,20g
2287,417,192,20g
2288,114,192,20g
2289,51,192,30g
2290,168,192,0.3g
2291,58,192,30g
2292,3,192,50g
2293,254,192,400g
2294,17,192,30g
2295,321,192,10g
2296,284,193,100g
2297,142,193,3g
2298,54,193,0.3g
2299,151,193,20g
2300,168,193,0.3g
2301,6,193,20g
2302,18,193,20g
2303,12,193,20g
2304,255,193,100g
2305,58,193,100g
2306,4,193,20g
2307,22,193,100g
2308,29,193,50g
2309,96,193,30g
2310,126,193,20g
2311,409,194,120g
2312,79,194,30g
2313,172,194,20g
2314,197,194,10g
2315,254,194,400g
2316,25,194,20g
2317,114,194,20g
2318,373,194,30g
2319,233,194,30g
2320,179,194,10g
2321,456,194,0.3g
2322,18,194,20g
2323,457,195,50g
2324,46,195,20g
2325,18,195,20g
2326,12,195,10g
2327,11,195,10g
2328,187,195,50g
2329,29,195,50g
2330,7,195,20g
2331,54,195,0.2g
2332,58,195,100g
2333,218,195,50g
2334,168,195,0.3g
2335,40,195,10g
2336,6,195,10g
2337,4,195,20g
2338,255,195,100g
2339,96,195,30g
2340,184,196,70g
2341,101,196,30g
2342,21,196,10g
2343,304,196,10g
2344,46,196,20g
2345,59,196,20g
2346,12,196,20g
2347,11,196,10g
2348,111,196,20g
2349,92,196,20g
2350,223,196,20g
2351,93,196,0.03g
2352,23,196,3g
2353,18,196,20g
2354,15,196,5g
2355,454,196,100g
2356,267,197,100g
2357,93,197,0.03g
2358,284,197,60g
2359,48,197,3g
2360,151,197,20g
2361,30,197,20g
2362,149,197,20g
2363,18,197,20g
2364,12,197,10g
2365,88,197,20g
2366,255,197,50g
2367,381,197,20g
2368,458,197,20g
2369,263,197,20g
2370,46,197,20g
2371,459,197,20g
2372,4,197,20g
2373,115,198,50g
2374,24,198,50g
2375,30,198,30g
2376,232,198,20g
2377,46,198,80g
2378,180,198,150g
2379,12,198,10g
2380,11,198,5g
2381,52,198,15g
2382,92,198,5g
2383,93,198,1g
2384,324,198,40g
2385,58,198,40g
2386,93,198,1g
2387,16,198,5g
2388,258,198,20g
2389,35,198,5g
2390,460,198,40g
2391,15,198,5g
2392,180,199,200g
2393,36,199,40g
2394,400,199,10g
2395,149,199,20g
2396,147,199,30g
2397,128,199,20g
2398,5,199,30g
2399,461,199,20g
2400,30,200,15g
2401,126,200,5g
2402,3,200,30g
2403,84,200,2g
2404,148,200,7g
2405,417,200,10g
2406,11,200,1g
2407,12,200,1g
2408,149,200,6g
2409,36,200,10g
2410,129,200,3g
2411,184,200,15g
2412,18,200,5g
2413,376,200,50g
2414,147,200,1g
2415,101,201,50g
2416,184,201,30g
2417,65,201,10g
2418,129,201,15g
2419,92,201,5g
2420,251,201,4g
2421,12,201,5g
2422,18,201,10g
2423,93,201,1g
2424,15,201,3g
2425,462,201,60g
2426,95,201,5g
2427,54,201,1g
2428,36,202,80g
2429,29,202,20g
2430,463,202,20g
2431,149,202,20g
2432,311,202,20g
2433,78,202,40g
2434,63,202,15g
2435,464,202,5g
2436,399,202,30g
2437,101,203,100g
2438,18,203,10g
2439,148,203,50g
2440,465,203,15g
2441,11,203,10g
2442,30,203,10g
2443,138,203,10g
2444,13,203,5g
2445,22,203,150g
2446,466,203,참깨 1g
2447,15,203,1g
2448,92,203,5g
2449,12,203,3g
2450,34,203,5g
2451,313,204,150g
2452,18,204,20g
2453,46,204,5g
2454,109,204,30g
2455,199,204,10g
2456,30,204,15g
2457,59,204,15g
2458,117,204,10g
2459,35,204,3g
2460,467,204,10g
2461,304,204,3g
2462,131,204,5g
2463,21,204,10g
2464,15,204,0.5g
2465,95,204,5g
2466,12,204,2g
2467,119,204,2g
2468,181,204,15g
2469,333,204,5g
2470,18,204,5g
2471,5,204,1g
2472,19,204,10g
2473,468,205,100g
2474,149,205,15g
2475,18,205,10g
2476,19,205,5g
2477,171,205,50g
2478,346,205,5g
2479,48,205,5g
2480,425,205,5g
2481,47,205,5g
2482,93,205,0.1g
2483,92,205,3g
2484,131,205,10g
2485,18,205,5g
2486,47,205,5g
2487,127,205,5g
2488,114,205,10g
2489,129,205,10g
2490,5,205,3.5g
2491,165,206,90g
2492,65,206,15g
2493,18,206,15g
2494,149,206,15g
2495,59,206,10g
2496,72,206,15g
2497,19,206,5g
2498,17,206,10g
2499,111,206,3g
2500,304,206,5g
2501,12,206,3g
2502,18,206,5g
2503,209,206,5g
2504,12,206,1g
2505,138,206,5g
2506,132,206,3g
2507,93,206,1g
2508,88,206,35g
2509,109,207,40g
2510,18,207,15g
2511,30,207,10g
2512,135,207,30g
2513,232,207,10g
2514,11,207,5g
2515,12,207,2g
2516,88,207,30g
2517,111,207,5g
2518,101,207,100g
2519,5,207,1g
2520,93,207,0.2g
2521,92,207,1g
2522,138,207,5g
2523,132,207,3g
2524,149,207,10g
2525,119,207,0.1g
2526,469,207,0.5g
2527,140,207,0.5g
2528,86,208,15g
2529,118,208,5g
2530,312,208,30g
2531,470,208,10g
2532,35,208,1g
2533,3,208,7g
2534,258,208,2g
2535,471,208,3g
2536,92,208,3g
2537,129,208,3g
2538,11,208,3g
2539,126,208,7g
2540,12,208,5g
2541,22,208,100ml
2542,398,209,4마리
2543,128,209,15g
2544,7,209,50g
2545,129,209,40g
2546,314,209,30g
2547,88,209,25g
2548,277,209,1g
2549,22,209,300g
2550,21,209,10g
2551,472,209,1개
2552,101,210,80g
2553,65,210,30g
2554,102,210,40g
2555,70,210,15g
2556,473,210,15g
2557,119,210,2g
2558,12,210,10g
2559,48,210,5g
2560,172,210,50g
2561,223,210,15g
2562,277,210,2g
2563,343,210,1g
2564,93,210,2g
2565,119,210,5g
2566,22,210,300g
2567,18,210,40g
2568,12,210,3g
2569,345,210,120g
2570,18,210,15g
2571,159,211,25g
2572,58,211,200g
2573,203,211,15g
2574,474,211,10g
2575,475,211,15g
2576,18,211,15g
2577,31,212,30g
2578,36,212,50g
2579,203,212,25g
2580,33,212,100g
2581,98,212,20g
2582,103,212,15g
2583,235,212,1g
2584,221,212,7g
2585,476,212,7g
2586,118,212,10g
2587,192,213,50g
2588,477,213,25g
2589,98,213,15g
2590,146,213,20g
2591,180,213,20g
2592,18,213,25g
2593,103,213,15g
2594,46,213,20g
2595,117,213,20g
2596,240,213,15g
2597,12,213,5g
2598,23,213,1g
2599,15,213,5g
2600,357,213,25g
2601,478,214,300g
2602,247,214,50g
2603,111,214,200g
2604,58,214,200g
2605,233,214,20g
2606,134,214,25g
2607,38,214,50g
2608,17,214,25g
2609,18,214,20g
2610,26,214,25g
2611,63,214,15g
2612,224,215,25g
2613,479,215,25g
2614,480,215,25g
2615,481,215,50g
2616,87,215,10g
2617,5,215,25g
2618,482,215,10g
2619,223,215,25g
2620,18,216,150g
2621,370,216,2g
2622,47,216,15g
2623,140,216,2g
2624,226,216,30g
2625,47,216,15g
2626,35,216,7g
2627,22,216,300g
2628,463,217,100g
2629,18,217,25g
2630,72,217,40g
2631,7,217,10g
2632,4,217,25g
2633,58,217,200g
2634,483,217,3g
2635,12,217,5g
2636,235,217,1g
2637,484,217,2g
2638,6,217,15g
2639,85,218,50g
2640,46,218,10g
2641,24,218,10g
2642,18,218,10g
2643,188,218,5g
2644,98,218,10g
2645,103,218,10g
2646,250,218,10g
2647,3,218,30g
2648,111,218,3g
2649,348,218,5g
2650,12,218,2g
2651,11,218,2g
2652,235,218,0.5g
2653,23,218,3g
2654,61,218,10g
2655,357,218,5g
2656,15,218,3g
2657,180,219,100g
2658,485,219,10g
2659,36,219,50g
2660,35,219,10g
2661,11,219,10g
2662,46,219,10g
2663,3,219,60g
2664,47,219,15g
2665,61,219,10g
2666,486,219,5g
2667,23,219,1g
2668,92,219,30g
2669,487,220,50g
2670,18,220,40g
2671,488,220,10g
2672,361,220,25g
2673,489,220,20g
2674,129,220,30g
2675,98,220,7g
2676,103,220,7g
2677,11,220,7g
2678,92,220,15g
2679,490,221,100g
2680,53,221,30g
2681,5,221,30g
2682,491,221,20g
2683,22,221,100g
2684,492,222,250g
2685,58,222,100g
2686,64,222,1g
2687,150,222,20g
2688,117,222,20g
2689,493,222,15g
2690,18,222,40g
2691,103,222,15g
2692,357,222,7g
2693,366,222,25g
2694,98,222,17g
2695,36,223,150g
2696,198,223,25g
2697,142,223,15g
2698,169,223,1g
2699,370,223,1g
2700,46,223,20g
2701,18,223,50g
2702,24,223,25g
2703,18,223,15g
2704,12,223,5g
2705,64,223,0.5g
2706,114,223,30g
2707,92,223,15g
2708,494,224,20g
2709,36,224,60g
2710,246,224,150g
2711,30,224,12g
2712,46,224,20g
2713,134,224,25g
2714,15,224,15g
2715,357,224,10g
2716,438,224,1g
2717,12,224,10g
2718,11,224,7g
2719,87,224,1g
2720,184,224,30g
2721,235,224,1g
2722,495,225,200g
2723,444,225,150g
2724,51,225,30g
2725,44,225,20g
2726,17,225,60g
2727,18,225,60g
2728,129,225,15g
2729,47,225,15g
2730,370,225,2g
2731,64,225,1g
2732,149,225,15g
2733,496,225,15g
2734,23,225,5g
2735,142,225,30g
2736,70,225,15g
2737,88,226,120g
2738,497,226,10g
2739,172,226,10g
2740,223,226,20g
2741,5,226,20g
2742,53,226,20g
2743,180,227,120g
2744,54,227,0.1g
2745,93,227,0.02g
2746,6,227,10g
2747,7,227,20g
2748,498,227,5g
2749,142,227,10g
